,flag,avg min between sent tnx,avg min between received tnx,time diff between first and last (mins),sent tnx,received tnx,unique received from addresses,unique sent to addresses,min value received,avg val received,min val sent,total ether balance,total erc20 tnxs,erc20 total ether received,erc20 total ether sent,erc20 uniq sent addr,erc20 uniq rec addr,erc20 uniq rec contract addr,erc20 min val rec,erc20 uniq sent token name
5394,0,0.0,0.0,1.63,1,1,1,1,0.6445,0.6445,0.6440279999999999,0.000471636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5395,0,390.27,1268.51,873019.67,186,631,33,112,2e-06,2.7901860000000003,0.0,-59.18776278,128.0,30054363.22,14550467.88,11.0,38.0,41.0,0.0,8.0
5396,0,161.43,61948.7,443207.9,443,6,3,5,0.495,3.492407,0.0,-62.64719640000001,3.0,5534.210752,5534.1778,1.0,2.0,2.0,0.0329519999999999,1.0
5397,0,0.0,2577.11,226785.43,0,88,3,0,0.0,0.965252,0.0,84.94217602,2.0,1.5278151919999998,0.0,0.0,2.0,2.0,0.319268,0.0
5398,0,24.87,0.28,75.18,3,2,2,3,39.354838,50.5,1.28126,0.001956288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5399,0,22.27,0.0,66.82,3,1,1,3,101.0,101.0,0.5,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5400,0,4600.03,6634.3,1029417.03,156,47,27,61,0.00425,6.5072220000000005,0.0,-46.20258701,202.0,1556395689.0,210411.2075,34.0,58.0,73.0,0.0,35.0
5401,0,160.95,0.33,322.55,2,2,2,2,9.084818,50.5,4.5,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5402,0,16419.03,44120.68,214457.22,5,3,2,3,0.727,0.7618159999999999,0.0,0.0075881609999999,10.0,440.017403,76.69862427,1.0,7.0,7.0,0.0,1.0
5403,0,42100.89,16952.23,750179.0,15,7,3,13,0.020312,0.559282,0.0,0.01688731,9.0,10.00000379,1.89e-06,3.0,3.0,6.0,0.0,3.0
5404,0,0.0,0.0,305320.62,1,1,1,1,0.244233,0.244233,0.243372,0.0008609999999999,4.0,68.41060701,0.0,0.0,4.0,4.0,0.0,0.0
5405,0,0.0,610.36,379033.67,0,621,5,0,0.010004,0.538338,0.0,334.3078214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5406,0,159.64,0.39,320.07,2,2,2,2,41.495122,50.5,50.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5407,0,161.55,0.0,323.1,2,2,2,2,7.854977000000001,50.5,49.6,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5408,0,1.46,0.0,4.37,3,2,2,3,943.212273,1000.5,29.999528,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5409,0,0.0,0.0,96.52,1,1,1,1,0.1,0.1,0.096956,0.00304422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5410,0,0.0,0.0,0.63,1,1,1,1,0.083059,0.083059,0.082587,0.000471636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5411,0,0.0,13.69,17083.5,1,2,2,1,0.001,0.5005,1.000958,4.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5412,0,0.0,0.0,21.9,1,1,1,1,0.306228,0.306228,0.305724,0.000504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5413,0,23.15,2578.47,182044.07,67,70,6,5,61.03783000000001,315.616055,61.03741,0.062769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5414,0,20.69,0.0,62.08,3,1,1,3,101.0,101.0,2.784837,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5415,0,659.73,224.64,1308251.62,1982,3,2,3,1.0,1.333333,0.0,4.0,3389.0,125849.5679,66090.10847,1339.0,26.0,29.0,0.0,3.0
5416,0,0.0,21212.85,169702.78,0,8,4,0,0.0,43.593856,0.0,348.750849,1.0,0.7532629759999999,0.0,0.0,1.0,1.0,0.753263,0.0
5417,0,11045.97,25006.02,902382.7,50,14,12,37,0.010149,0.159909,0.0,0.035560679,63.0,1289.208708,1272.807486,18.0,14.0,17.0,0.0,14.0
5418,0,0.0,0.0,1766.52,0,1,1,0,1.0,1.0,0.0,1.0000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5419,0,7.92,5010.59,75246.02,11,15,10,1,0.4879979999999999,8.953043,1.498445,0.00946385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5420,0,0.0,1090.53,245370.25,0,225,3,0,0.0,0.193408,0.0,43.51683216,2.0,1.666313555,0.0,0.0,2.0,2.0,0.736297,0.0
5421,0,28.15,713.44,150664.98,106,207,13,1,0.1,18.103552,5.92658,0.04452001,1.0,600.0,0.0,0.0,1.0,1.0,600.0,0.0
5422,0,6370.93,798.89,301870.72,45,19,6,17,0.09,13.589026,0.0,0.039703717,45.0,12943.33223,12236.97974,15.0,11.0,12.0,0.0,5.0
5423,0,2.56,28003.05,140028.05,5,5,5,1,1.0871110000000002,7.9173300000000015,1.086271,0.004877324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5424,0,3.53,4351.99,1036611.32,237,238,3,1,0.010088,0.73046,0.12695,0.158088844,2.0,100.01,0.0,0.0,2.0,2.0,0.01,0.0
5425,0,0.0,1905.57,226763.42,0,119,3,0,0.0,0.37914,0.0,45.11765527,2.0,1.071183785,0.0,0.0,2.0,2.0,0.261524,0.0
5426,0,36578.57,3060.57,189013.98,5,2,2,2,0.004,2.619,0.0,0.00254628,2.0,4933.210526,4933.110526,1.0,1.0,1.0,4933.210526,1.0
5427,0,163726.23,0.0,327452.45,2,1,1,2,0.002465,0.002465,0.0,0.00243068,2.0,250.0,250.0,1.0,1.0,1.0,250.0,1.0
5428,0,5368.94,28442.31,393399.55,15,11,6,6,0.212804,3.692881,0.51,0.00693912,1.0,0.391345361,0.0,0.0,1.0,1.0,0.391345,0.0
5429,0,0.0,0.0,3.45,1,1,1,1,5.999318,5.999318,5.998698,0.00062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5430,0,154.7,0.0,309.4,2,1,1,2,101.0,101.0,1.6779099999999998,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5431,0,158.72,0.3,318.03,2,2,2,2,49.935509,50.5,20.999454,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5432,0,5.69,6749.71,337753.13,47,50,12,1,0.08129,18.427137,0.080714,0.0736658229999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5433,0,155.91,0.0,311.82,2,1,1,2,101.0,101.0,0.8,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5434,0,325.35,34146.39,379189.1,11,11,11,1,0.10918,0.347579,0.108692,0.008299097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5435,0,852.65,1723.24,1044115.93,115,549,1,17,0.067572,0.201474,0.1,1.6850908180000002,10.0,20856.73488,0.0,0.0,9.0,10.0,0.0,0.0
5436,0,0.0,5828.8,13019.77,1,2,1,1,0.067994,0.106251,0.212082,0.00042002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5437,0,36.16,186.84,1560.98,7,7,2,1,9.9775,53.472113,9.97708,0.00294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5438,0,141351.31,728.82,567591.7,4,3,3,2,0.01,0.376209,0.000831,0.002377512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5439,0,1079.04,2568.37,99102.82,30,26,9,11,0.0,19.157245,0.0,-1871.120836,9.0,10010.00001,10010.00001,3.0,3.0,3.0,6e-06,3.0
5440,0,27587.85,16955.7,653456.25,17,11,9,11,0.0,9.622222,0.0,62.96386376,34.0,302776.7113,5836.59737,4.0,19.0,27.0,0.0,5.0
5441,0,5.24,4940.75,34621.92,7,7,7,1,0.3979,5.8107,0.397258,0.006046015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5442,0,0.0,23802.55,119386.03,1,2,1,1,0.149,0.209194,0.415,0.003387128,1.0,0.011223612,0.0,0.0,1.0,1.0,0.011224,0.0
5443,0,4.92,2750.15,465607.65,169,169,2,169,0.002416,0.316216,0.001957,0.082489496,1.0,1e-18,0.0,0.0,1.0,1.0,0.0,0.0
5444,0,2697.97,63932.97,927437.32,12,14,5,8,0.01,1.066953,0.009496,-4.0651751360000015,1.0,9500.0,0.0,0.0,1.0,1.0,9500.0,0.0
5445,0,0.0,20.92,850.5,1,2,1,1,0.081354,1.588177,3.085,0.09135386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5446,0,6.56,1017.01,524049.52,509,512,1,1,0.056901,1.006158,0.999394,0.371451256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5447,0,0.0,0.0,14.87,1,1,1,1,0.443415,0.443415,0.442795,0.00062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5448,0,0.0,17647.91,52943.73,0,3,2,0,0.0,33.666667,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5449,0,0.0,0.0,2.02,1,1,1,1,0.538139,0.538139,0.537519,0.00062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5450,0,6964.46,13474.44,389248.1,23,17,6,12,0.02325,2.173757,0.0,0.038302878,8.0,9200.763541,12.72772144,2.0,5.0,4.0,0.304418,2.0
5451,0,201.02,310.73,673047.6,1215,1380,8,4,0.000733,1.292639,0.0,-22.13924249,8.0,66278.71084,66247.2293,2.0,5.0,4.0,0.01,2.0
5452,0,0.0,8417.74,193608.08,0,23,5,0,0.0,2.094647,0.0,48.17687541,1.0,0.452071738,0.0,0.0,1.0,1.0,0.452072,0.0
5453,0,0.0,1144.98,2289.97,0,2,2,0,25.0,26.4,0.0,52.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5454,0,6141.71,9067.92,270557.78,16,19,8,7,8.4e-05,0.500169,0.0,0.0064419859999999,4.0,97.87406177,97.87406177,2.0,2.0,2.0,0.079093,2.0
5455,0,7599.38,27693.54,544080.03,6,18,3,5,0.004797,0.37002,0.05332,0.00264633,1.0,0.135860795,0.0,0.0,1.0,1.0,0.1358609999999999,0.0
5456,0,34.23,62380.53,187244.28,3,3,3,1,7.849275,22.162042,7.847716,0.00410375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5457,0,5.35,2.21,23838.73,554,9446,1088,341,0.000386,21.737908,0.01,93068.59923,55.0,130876.1942,888.0,1.0,39.0,43.0,0.0,1.0
5458,0,23.34,0.0,70.03,3,1,1,3,101.0,101.0,0.001,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5459,0,401.69,15376.45,1319740.35,70,84,8,3,0.01055,3.1603790000000003,0.010129,0.030410749,1.0,77.64060556,0.0,0.0,1.0,1.0,77.640606,0.0
5460,0,11.07,9529.23,19080.6,2,2,2,1,0.5,2.25,0.499418,0.001022532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5461,0,165.72,0.0,331.43,2,2,2,2,34.686758000000005,50.5,0.25,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5462,0,0.0,13499.17,323980.07,0,24,3,0,0.006,0.734263,0.0,17.62232041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5463,0,25.61,0.0,76.82,3,2,2,3,39.413166,50.5,0.05,0.001512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5464,0,161.92,0.82,325.48,2,2,2,2,22.876062,50.5,5.0,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5465,0,105.72,0.0,317.15,3,1,1,2,101.0,101.0,0.001,0.001488218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5466,0,5.78,4431.96,124251.03,27,28,1,27,1.99,9.116964,5.194559,0.013781924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5467,0,26621.58,0.0,133107.9,5,1,1,5,0.01,0.01,0.0,0.002892621,8.0,71.57557237,71.57557237,1.0,1.0,4.0,0.0,4.0
5468,0,0.0,1617.2,198915.27,0,123,3,0,0.0,0.257312,0.0,31.6493834,2.0,1.44662593,0.0,0.0,2.0,2.0,0.568697,0.0
5469,0,24.29,0.03,72.95,3,2,2,3,16.018010999999998,50.5,1.293636,0.001536086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5470,0,6.62,2853.32,174469.18,63,61,23,63,0.01,61.944366,0.00958,0.031567669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5471,0,0.0,1041.06,3123.18,0,3,1,0,1.0,1.6387,0.0,4.9161001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5472,0,0.0,4215.89,1079267.05,0,256,7,0,0.0,0.5445369999999999,0.0,139.4013524,4.0,8.184869849,0.0,0.0,4.0,4.0,0.0,0.0
5473,0,1.62,0.08,5.03,3,2,2,3,526.349959,1000.5,0.083913,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5474,0,75360.62,263.2,302232.08,4,3,3,4,0.995,1.731852,0.0,0.0073963019999999,7.0,237.9901239,5e-07,1.0,6.0,6.0,0.0,1.0
5475,0,0.0,57.12,492515.08,0,8622,205,0,0.0,0.073171,0.0,630.883331,8.0,3740.299211,0.0,0.0,7.0,8.0,0.0,0.0
5476,0,0.0,0.0,4.78,1,1,1,1,0.999664,0.999664,0.998608,0.001055747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5477,0,34.21,0.0,307.87,9,1,1,2,101.0,101.0,0.095454,0.004512218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5478,0,16597.75,1602.88,903155.12,52,25,2,36,0.013628,23.782044,0.0,0.05273845,20.0,82553.16207,82553.16207,16.0,3.0,3.0,0.0,2.0
5479,0,158.78,6.32,330.2,2,2,2,2,1.7892169999999998,50.5,1.0,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5480,0,0.0,2128.76,319314.0,0,150,3,0,0.0,0.2808,0.0,42.1200435,4.0,47.85197197,0.0,0.0,4.0,4.0,0.0,0.0
5481,0,11341.23,382.57,46130.05,4,2,2,4,2.654633,3.817816000000001,0.0,0.0156327,4.0,55838.0,55838.0,1.0,2.0,2.0,200.0,2.0
5482,0,0.0,0.0,5.52,1,1,1,1,1.1,1.1,1.09916,0.00084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5483,0,17289.34,9448.14,204451.7,8,7,3,1,2.521101,9.0443,0.005059,0.003600545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5484,0,0.0,2602.46,291476.02,0,112,4,0,0.0,0.235373,0.0,26.36178532,2.0,0.702026849,0.0,0.0,2.0,2.0,0.27882,0.0
5485,0,0.0,2100.84,319327.73,0,152,3,0,0.0,0.742499,0.0,112.8598419,4.0,4.260665187,0.0,0.0,4.0,4.0,0.0,0.0
5486,0,160.7,0.84,323.08,2,2,2,2,22.584081,50.5,0.4810640000000001,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5487,0,2.76,3251.5,84610.75,26,26,2,1,0.098669,0.119113,0.098249,0.01092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5488,0,0.0,0.0,4.83,1,1,1,1,1.3529639999999998,1.3529639999999998,1.352492,0.000471636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5489,0,4006.01,2977.35,105779.02,16,14,2,6,0.001,3.206112,0.01,0.009005633,1.0,1.29700413,0.0,0.0,1.0,1.0,1.297004,0.0
5490,0,5.76,16336.09,375862.7,23,23,2,23,0.001723,0.294865,0.001303,0.009858705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5491,0,8489.06,4568.13,876126.15,65,71,35,31,0.205731,24.828929,0.0,0.073474555,41.0,38337.4934,17267.92808,15.0,17.0,14.0,0.0,4.0
5492,0,0.0,5814.17,226752.53,0,39,4,0,0.0,0.90913,0.0,35.45607349999999,2.0,0.547043475,0.0,0.0,2.0,2.0,0.226107,0.0
5493,0,0.0,0.0,60301.58,1,1,1,1,1.0,1.0,0.999559,0.000441,1.0,0.075326298,0.0,0.0,1.0,1.0,0.075326,0.0
5494,0,0.0,17666.31,88331.55,0,5,3,0,0.0,8.303411,0.0,41.51705343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5495,0,0.0,0.0,4.8,0,1,1,0,2.99,2.99,0.0,2.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5496,0,1.14,10623.62,84996.97,7,8,1,3,0.14,1.960755,0.13937,0.00777,1.0,3.5e-08,0.0,0.0,1.0,1.0,0.0,0.0
5497,0,165.1,0.0,330.2,2,1,1,2,101.0,101.0,1.0,-0.997359782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5498,0,160.7,0.69,322.78,2,2,2,2,44.387033,50.5,0.43562,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5499,0,161.51,0.0,323.02,2,1,1,2,101.0,101.0,4.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5500,0,165.1,0.0,330.2,2,1,1,2,101.0,101.0,0.005,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5501,0,15563.08,2272.79,549059.35,29,43,2,3,0.0001419999999999,0.1785119999999999,0.0,0.01472501,2.0,0.014182946,0.014182946,1.0,1.0,1.0,0.014183,1.0
5502,0,103.24,0.0,309.73,3,1,1,3,101.0,101.0,0.045413,0.001488218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5503,0,159.49,0.84,320.67,2,2,2,2,47.835005,50.5,1.99951,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5504,0,17.79,0.0,53.38,3,1,1,3,101.0,101.0,1.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5505,0,1.79,6.61,16.8,2,2,2,1,0.361728,0.928602,0.36113,0.001111385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5506,0,0.0,0.0,0.7,1,1,1,1,0.088853,0.088853,0.088013,0.00084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5507,0,112919.45,10973.49,423361.75,2,18,3,2,0.04,11.280833,87.0133,0.00273025,7.0,3659.61079,0.0,0.0,7.0,7.0,0.0,0.0
5508,0,3404.25,934.32,1243980.95,10,1295,4,6,0.010005,1.258539,0.20822,-322.6532213,13.0,10488.26085,0.0,0.0,11.0,13.0,0.0,0.0
5509,0,1069.31,2023.6,988453.08,720,108,17,50,0.44,26.50439,0.0,-1912.15547,271.0,302821.7459,275692.2772,16.0,28.0,31.0,0.0,15.0
5510,0,34.49,0.33,69.65,2,2,2,2,17.086931,50.5,3.2050810000000003,0.00105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5511,0,0.0,0.0,558.63,1,1,1,1,0.048567,0.048567,0.047947,0.00062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5512,0,2918.92,5480.39,1001840.28,86,137,28,41,0.000116,0.157843,0.0,0.644238192,89.0,38907.0757,1473.07824,7.0,23.0,15.0,0.0,4.0
5513,0,65.84,7980.33,458500.13,55,57,6,1,0.377731,16.59789,0.377311,0.023100008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5514,0,1972.54,950.19,1128815.78,171,833,10,2,0.005,11.830085,0.0173919999999999,11.34854134,29.0,38850.34314,0.0,0.0,23.0,29.0,0.0,0.0
5515,0,155.1,0.0,310.2,2,1,1,2,101.0,101.0,2.166691,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5516,0,19604.26,1758.21,290283.53,14,9,8,10,0.142433,0.912601,0.0,-0.21478764,14.0,1754.719929,3961.0,5.0,6.0,6.0,0.129388,5.0
5517,0,127.07,2391.94,142649.22,12,59,1,1,0.200016,0.205877,0.6006640000000001,0.409890092,6.0,108.4888908,0.0,0.0,5.0,6.0,0.0,0.0
5518,0,1423.99,3744.25,1007680.42,24,260,2,20,0.069017,0.0743679999999999,0.14,0.6876981240000001,10.0,53.62333451,100.0,1.0,8.0,9.0,0.0,1.0
5519,0,2.88,5008.52,80182.5,16,16,1,1,0.180161,0.292319,0.179741,0.00672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5520,0,24.29,0.26,73.38,3,2,2,3,13.918425,50.5,0.25,0.001548055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5521,0,3746.3,1889.34,1206805.78,161,321,37,44,0.0,22.779931,0.0,0.153042125,120.0,440916.3752,370862.4414,28.0,39.0,31.0,0.0,9.0
5522,0,17422.61,112271.27,1082083.25,17,7,7,11,0.039411,23.390518,0.000336,-0.02254954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5523,0,0.0,5266.57,605656.12,0,115,3,0,0.0,0.654564,0.0,75.27483577,2.0,2.287250549,0.0,0.0,2.0,2.0,0.806125,0.0
5524,0,45.94,2614.98,39913.85,15,15,2,1,0.050004,0.095937,0.045004,0.013028287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5525,0,17.94,3335.28,16766.07,5,5,1,5,0.179301,0.83906,0.178821,0.002328517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5526,0,5416.15,6191.72,1019050.37,163,22,1,9,0.001,0.009136,0.0,0.189638576,153.0,430.0000002,39275.97001000001,7.0,4.0,5.0,0.0,8.0
5527,0,0.0,0.0,463.75,1,1,1,1,1.0,1.0,0.99938,0.00062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5528,0,3234.2,4.99,6478.38,2,2,2,2,0.03,1.396688,0.0,0.011376,3.0,2080.0,2080.0,1.0,1.0,1.0,80.0,1.0
5529,0,26.84,0.0,53.68,2,1,1,2,101.0,101.0,10.097536,0.00105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5530,0,3260.85,11914.44,521604.82,54,29,10,23,0.099,18.730181,0.0,-14.85974244,50.0,576999.3809,575138.4358,8.0,14.0,19.0,0.0,9.0
5531,0,0.0,2775.66,291444.72,0,105,3,0,0.0,0.180627,0.0,18.96579583,4.0,3.2938936880000003,0.0,0.0,4.0,4.0,0.0,0.0
5532,0,8177.69,33086.72,932725.98,21,23,10,18,0.048236,5.656255000000002,0.0,0.010950481,22.0,33869.94508,309.65,2.0,16.0,17.0,0.0,1.0
5533,0,0.0,1532.28,226777.57,0,148,3,0,0.0,0.428176,0.0,63.37005260000001,2.0,1.408759017,0.0,0.0,2.0,2.0,0.631533,0.0
5534,0,11971.39,1745.49,392059.05,31,12,5,18,0.134108,2.363347,0.0,-4.178013323,32.0,54601.91952999999,47394.14953,8.0,6.0,11.0,0.0,8.0
5535,0,320.49,5288.81,291363.13,51,52,2,3,0.06174,0.222794,0.06132,0.021441006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5536,0,0.0,1740.15,200117.58,0,115,3,0,0.0,0.7224149999999999,0.0,83.07776527,2.0,2.580610247,0.0,0.0,2.0,2.0,0.579942,0.0
5537,0,24.32,0.76,74.48,3,2,2,3,45.418822,50.5,0.789,0.001512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5538,0,1.46,1.49,7.35,3,2,2,3,398.25816,1000.5,0.4867,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5539,0,8.42,789.41,1071461.9,1340,1343,3,1,0.200003,0.257271,0.191292,1.918274511,6.0,27.8888,100.0,1.0,5.0,5.0,0.0,1.0
5540,0,2535.77,3169.8,16482.67,4,2,2,2,1.0318040000000002,1.044317,0.009,0.00224525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5541,0,2.65,462.59,262852.47,561,565,2,9,0.099057,0.211129,0.097797,0.4935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5542,0,0.0,2926.82,187316.47,0,64,3,0,0.0,0.8017449999999999,0.0,51.31165512,2.0,5.561031552,0.0,0.0,2.0,2.0,0.561032,0.0
5543,0,2.77,3517.02,98551.43,27,28,4,1,0.89,100.64816,0.8895799999999999,0.011340003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5544,0,0.0,1880.12,291418.95,0,155,4,0,0.0,4.930319,0.0,764.1994771000002,6.0,19.61887385,0.0,0.0,6.0,6.0,0.0,0.0
5545,0,156.98,0.0,313.97,2,1,1,2,101.0,101.0,0.05,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5546,0,3413.64,11270.6,989853.97,148,43,22,74,0.031191,12.2322,0.0,-43.80727985,179.0,3661333.112,3141543.827,21.0,96.0,104.0,0.0,31.0
5547,0,3.0,0.52,10.03,3,2,2,3,411.662955,1000.5,1.221383,0.001830667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5548,0,21.89,0.0,65.67,3,1,1,3,101.0,101.0,8.9,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5549,0,0.0,0.0,2.03,1,1,1,1,0.8790049999999999,0.8790049999999999,0.8783850000000001,0.00062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5550,0,1278.37,13701.74,770017.0,45,52,2,45,0.01,0.18829,0.013,0.018675984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5551,0,9.29,5224.66,104679.02,20,20,7,1,1.7637490000000002,16.585682000000002,1.763025,0.02546468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5552,0,0.0,0.0,26.43,1,1,1,1,2.169276,2.169276,2.168153,0.001122944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5553,0,0.0,4614.81,216896.3,0,47,8,0,0.0,1.158808,0.0,54.46395615,2.0,6.054375442,0.0,0.0,2.0,2.0,1.054375,0.0
5554,0,382.23,541.83,149759.65,165,160,2,10,1.627294,32.786009,0.0,0.139002998,188.0,6398615.808999999,6398608.808999999,1.0,9.0,13.0,0.0,9.0
5555,0,0.0,0.0,157647.95,1,1,1,1,0.593495,0.593495,0.593054,0.000441,1.0,0.044705753,0.0,0.0,1.0,1.0,0.044706,0.0
5556,0,14.48,3322.66,794180.3,234,238,2,6,0.050028,0.173576,0.048452,0.1948632,1.0,2e-18,0.0,0.0,1.0,1.0,0.0,0.0
5557,0,49.2,36.06,208476.77,2447,2443,2,2,0.005,0.024992,0.0,61.02859615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5558,0,2.88,2.29,22.37,3,6,1,1,0.01,1.660636,0.216747,0.00490767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5559,0,0.0,0.0,23.72,1,1,1,1,0.1,0.1,0.099418,0.000581532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5560,0,0.0,38.26,38527.32,1,9,2,1,0.338351,6.5271870000000005,58.74424200000001,0.00044168,2.0,604.4250195000002,0.0,0.0,2.0,2.0,4.42502,0.0
5561,0,4703.81,7702.54,178392.77,15,14,9,15,0.002307,0.8262290000000001,0.260122,1.5661305230000002,7.0,306.6980606,0.0,0.0,6.0,7.0,0.0,0.0
5562,0,516.36,864.51,476819.2,93,496,4,3,0.011913,1.033758,0.083629,0.053177334,7.0,413.014593,0.0,0.0,7.0,7.0,0.0,0.0
5563,0,3.0,0.52,10.03,3,2,2,3,376.611997,1000.5,1.5339,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5564,0,0.0,0.0,5.95,1,1,1,1,0.072138,0.072138,0.071666,0.000471636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
